ID	Group_big	Group_small	Note
Mongolian_Hulunbuir8340	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hulunbuir8364	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hulunbuir8387	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hulunbuir8395	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hulunbuir8437	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hulunbuir8690	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hulunbuir8723	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6559	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6597	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6673	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6674	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6861	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6892	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6918	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6936	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6948	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6959	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6993	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos7011	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos7015	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos7144	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos7242	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos7390	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos7393	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos7708	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos7768	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos7840	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos7893	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos7956	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos8009	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos8010	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos8123	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos8135	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos8226	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos8320	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos8334	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos8350	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos8526	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos8557	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos8649	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao6567	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao6584	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao6608	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao6627	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao6731	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao6737	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao6739	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao6773	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao6885	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao6929	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao6992	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7001	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7003	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7110	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7176	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7177	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7181	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7193	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7215	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7222	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7281	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7301	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7308	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7403	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7437	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7451	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7467	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7483	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7485	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7587	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7598	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7608	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7623	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7688	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7734	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7738	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7793	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7807	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7903	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7909	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7932	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7933	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao7997	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8058	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8102	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8151	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8154	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8190	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8208	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8227	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8242	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8263	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8267	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8292	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8302	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8313	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8328	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8336	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8443	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8467	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8492	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8521	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8534	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8568	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8582	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8588	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8613	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8655	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8694	All	Mongolian_InnerMongolia	All Populations
Mongolian_Tongliao8715	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab6583	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab6768	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab6823	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab6901	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab7132	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab7163	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab7197	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab7252	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab7337	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab7697	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab7758	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab7763	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab7844	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab8193	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab8414	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ulanqab8569	All	Mongolian_InnerMongolia	All Populations
Mongolian_Wuhai8018	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6560	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6592	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6711	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6713	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6718	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6753	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6767	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6809	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6821	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6838	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6853	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6869	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol6889	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7006	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7021	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7045	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7074	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7103	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7124	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7146	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7166	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7170	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7185	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7295	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7299	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7305	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7340	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7358	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7362	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7378	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7381	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7398	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7434	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7447	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7454	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7463	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7591	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7605	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7615	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7616	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7620	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7670	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7686	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7729	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7752	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7789	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7804	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7820	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7833	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7843	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7883	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7896	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7947	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7951	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol7976	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8019	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8025	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8028	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8060	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8146	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8160	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8220	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8235	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8252	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8256	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8260	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8289	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8318	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8349	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8359	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8475	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8499	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8617	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8662	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8679	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8701	All	Mongolian_InnerMongolia	All Populations
Mongolian_XilinGol8152	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hulunbuir7350	All	Mongolian_InnerMongolia	All Populations
Mongolian_Alxa7009	All	Mongolian_InnerMongolia	All Populations
Mongolian_Alxa8136	All	Mongolian_InnerMongolia	All Populations
Mongolian_Alxa8544	All	Mongolian_InnerMongolia	All Populations
Mongolian_Alxa8631	All	Mongolian_InnerMongolia	All Populations
Mongolian_Baotou6582	All	Mongolian_InnerMongolia	All Populations
Mongolian_Baotou7030	All	Mongolian_InnerMongolia	All Populations
Mongolian_Baotou7743	All	Mongolian_InnerMongolia	All Populations
Mongolian_Bayannur6661	All	Mongolian_InnerMongolia	All Populations
Mongolian_Bayannur6974	All	Mongolian_InnerMongolia	All Populations
Mongolian_Bayannur7257	All	Mongolian_InnerMongolia	All Populations
Mongolian_Bayannur7302	All	Mongolian_InnerMongolia	All Populations
Mongolian_Bayannur7377	All	Mongolian_InnerMongolia	All Populations
Mongolian_Bayannur7414	All	Mongolian_InnerMongolia	All Populations
Mongolian_Bayannur7837	All	Mongolian_InnerMongolia	All Populations
Mongolian_Bayannur7922	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng6568	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng6577	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng6617	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng6618	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng6672	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng6963	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7232	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7376	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7395	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7578	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7584	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7649	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7660	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7725	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7788	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7796	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7865	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7901	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7953	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng7971	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng8013	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng8114	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng8449	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng8461	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng8504	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng8530	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng8586	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng8606	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng8657	All	Mongolian_InnerMongolia	All Populations
Mongolian_Chifeng8659	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hinggan6836	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hinggan7023	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hinggan7028	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hinggan7123	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hinggan7139	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hinggan7282	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hinggan7568	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hinggan8021	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hinggan8347	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hinggan8509	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hinggan8601	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot6644	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot6683	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot6684	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot6879	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot7002	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot7329	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot8134	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot8223	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot8273	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot8473	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot8561	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot8643	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot8644	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hohhot8681	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hulunbuir7259	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hulunbuir8031	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hulunbuir8236	All	Mongolian_InnerMongolia	All Populations
Mongolian_Hulunbuir8317	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6558	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6678	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6775	All	Mongolian_InnerMongolia	All Populations
Mongolian_Ordos6794	All	Mongolian_InnerMongolia	All Populations
